TimeToExpiration,Strike,CallMktPrice,PutMktPrice,TotalImplVar,logStrike,CallBidPrice,CallAskPrice,PutBidPrice,PutAskPrice
0.0766613961956782,4820,2.05,285.95,0.00190515697524948,0.0606887585821972,1.95,2.15,284,287.9
0.0766613961956782,4825,1.9,290.75,0.00190515697524948,0.0617255653106376,1.8,2,288.9,292.6
0.0766613961956782,4830,1.75,295.65,0.00190515697524948,0.0627612981841695,1.65,1.85,293.7,297.6
0.0766613961956782,4840,1.5,305.35,0.00190515697524948,0.0648295512482287,1.4,1.6,303.5,307.2
0.0766613961956782,4850,1.275,315.1,0.00190515697524948,0.0668935354690801,1.2,1.35,313.2,317
0.0766613961956782,4860,1.1,324.95,0.00190515697524948,0.0689532684320906,1,1.2,323.1,326.8
0.0766613961956782,4870,0.95,334.45,0.00190515697524948,0.0710087676141866,0.85,1.05,331.4,337.5
0.0766613961956782,4875,0.875,339.45,0.00190515697524948,0.0720349349694988,0.8,0.95,336.4,342.5
0.0766613961956782,4880,0.8,344.2,0.00190515697524948,0.0730600503847441,0.7,0.9,341,347.4
0.0766613961956782,4890,0.7,354.25,0.00190515697524948,0.0751071340064689,0.6,0.8,351.2,357.3
0.0766613961956782,4900,0.6,364.1,0.00190515697524948,0.0771500356362691,0.5,0.7,361,367.2
0.0766613961956782,4910,0.525,374.05,0.00190515697524948,0.0791887723261174,0.45,0.6,371,377.1
0.0766613961956782,4925,0.425,388.9,0.00190515697524948,0.0822391051437404,0.35,0.5,385.8,392
0.0766613961956782,4930,0.375,393.8,0.00190515697524948,0.083253818574287,0.3,0.45,390.6,397
0.0766613961956782,4940,0.325,403.75,0.00190515697524948,0.0852801617195193,0.25,0.4,400.5,407
0.0766613961956782,4950,0.3,413.45,0.00190515697524948,0.0873024071002871,0.25,0.35,410.4,416.5
0.0766613961956782,4960,0.275,423.65,0.00190515697524948,0.0893205712565244,0.2,0.35,420.4,426.9
0.0766613961956782,4975,0.225,438.6,0.00190515697524948,0.0923402011302444,0.15,0.3,435.3,441.9
0.0766613961956782,4990,0.175,453.35,0.00190515697524948,0.0953507402831156,0.1,0.25,450.3,456.4
0.0766613961956782,5000,0.175,463.55,0.00190515697524948,0.0973527429537887,0.1,0.25,460.3,466.8
0.0766613961956782,5040,0.125,503.5,0.00190515697524948,0.105320912602966,0.05,0.2,500.2,506.8
0.0766613961956782,5060,0.1,523.45,0.00190515697524948,0.109281313819062,0.05,0.15,520.1,526.8
0.0766613961956782,5090,0.075,553.45,0.00190515697524948,0.11519266108212,0,0.15,550.1,556.8
0.0766613961956782,5100,0.075,563.2,0.00190515697524948,0.117155370249968,0,0.15,559.6,566.8
0.0766613961956782,5200,0.05,663.5,0.00190515697524948,0.13657345610707,0,0.1,660.2,666.8
0.0848751172166437,3900,642.2,6,0.00205094151092064,-0.151176398011201,638.9,645.5,5.8,6.2
0.0848751172166437,4000,544.25,8.1,0.00205094151092064,-0.125858590026911,540.9,547.6,7.9,8.3
0.0848751172166437,4100,447.9,11.7,0.00205094151092064,-0.10116597743654,444.7,451.1,11.5,11.9
0.0848751172166437,4150,400.7,14.25,0.00205094151092064,-0.089044616904195,397.7,403.7,14,14.5
0.0848751172166437,4200,354.25,17.65,0.00205094151092064,-0.0770684258574794,351.2,357.3,17.4,17.9
0.0848751172166437,4250,308.35,22,0.00205094151092064,-0.0652339682104765,305.2,311.5,21.7,22.3
0.0848751172166437,4300,264,27.55,0.00205094151092064,-0.0535379284472852,261,267,27.2,27.9
0.0848751172166437,4325,242.35,30.9,0.00205094151092064,-0.0477408107629593,239.4,245.3,30.6,31.2
0.0848751172166437,4350,221.1,34.65,0.00205094151092064,-0.0419771060462093,218.3,223.9,34.3,35
0.0848751172166437,4375,200.25,38.85,0.00205094151092064,-0.0362464313372243,197.4,203.1,38.5,39.2
0.0848751172166437,4400,180.1,43.6,0.00205094151092064,-0.0305484102225865,177.5,182.7,43.2,44
0.0848751172166437,4420,164.2,47.8,0.00205094151092064,-0.0260132550571952,161.6,166.8,47.4,48.2
0.0848751172166437,4425,160.35,48.9,0.00205094151092064,-0.0248826726869091,157.8,162.9,48.5,49.3
0.0848751172166437,4440,148.85,52.4,0.00205094151092064,-0.0214985747026686,146.4,151.3,52,52.8
0.0848751172166437,4450,141.3,54.9,0.00205094151092064,-0.0192488549686532,138.9,143.7,54.5,55.3
0.0848751172166437,4460,133.85,57.5,0.00205094151092064,-0.0170041851148292,131.5,136.2,57.1,57.9
0.0848751172166437,4470,126.6,60.2,0.00205094151092064,-0.0147645425213245,124.3,128.9,59.8,60.6
0.0848751172166437,4475,122.95,61.6,0.00205094151092064,-0.0136465994199832,120.7,125.2,61.2,62
0.0848751172166437,4480,119.4,63.1,0.00205094151092064,-0.0125299047199082,117.2,121.6,62.7,63.5
0.0848751172166437,4490,112.4,66.1,0.00205094151092064,-0.0103002493926391,111.6,113.2,65.7,66.5
0.0848751172166437,4500,105.55,69.2,0.00205094151092064,-0.00807555437052788,104.8,106.3,68.8,69.6
0.0848751172166437,4510,98.85,72.5,0.00205094151092064,-0.00585579763221503,98.1,99.6,72.1,72.9
0.0848751172166437,4520,92.5,76,0.00205094151092064,-0.00364095730266214,92.1,92.9,75.6,76.4
0.0848751172166437,4525,89.3,77.8,0.00205094151092064,-0.00253537399491254,88.9,89.7,77.4,78.2
0.0848751172166437,4530,86.15,79.65,0.00205094151092064,-0.00143101165185937,85.7,86.6,79.2,80.1
0.0848751172166437,4540,79.95,83.45,0.00205094151092064,0.000774060906454653,79.5,80.4,83,83.9
0.0848751172166437,4550,74,87.5,0.00205094151092064,0.00297428181605703,73.6,74.4,87.1,87.9
0.0848751172166437,4560,68.25,91.75,0.00205094151092064,0.00516967237949263,67.8,68.7,91.3,92.2
0.0848751172166437,4570,62.7,96.25,0.00205094151092064,0.00736025375931142,62.3,63.1,95.5,97
0.0848751172166437,4575,60,98.55,0.00205094151092064,0.00845374758068258,59.6,60.4,97.8,99.3
0.0848751172166437,4580,57.4,100.9,0.00205094151092064,0.00954604697929162,57,57.8,100.1,101.7
0.0848751172166437,4590,52.3,105.9,0.00205094151092064,0.0117270729256518,51.9,52.7,103.6,108.2
0.0848751172166437,4600,47.5,110.95,0.00205094151092064,0.0139033523482472,47.1,47.9,110,111.9
0.0848751172166437,4620,38.7,122.25,0.00205094151092064,0.0182417539468455,38.3,39.1,119.6,124.9
0.0848751172166437,4625,36.7,125.25,0.00205094151092064,0.0193234198175866,36.3,37.1,122.6,127.9
0.0848751172166437,4630,34.75,128.2,0.00205094151092064,0.0204039169513407,34.4,35.1,127.2,129.2
0.0848751172166437,4640,31.05,134.5,0.00205094151092064,0.022561415091362,30.7,31.4,131.8,137.2
0.0848751172166437,4650,27.65,141.05,0.00205094151092064,0.024714268452463,27.3,28,138.3,143.8
0.0848751172166437,4660,24.55,148.1,0.00205094151092064,0.0268624969907525,24.2,24.9,145,151.2
0.0848751172166437,4670,21.65,155.05,0.00205094151092064,0.0290061205340039,21.3,22,152.1,158
0.0848751172166437,4675,20.3,158.7,0.00205094151092064,0.0300762115938484,20,20.6,155.7,161.7
0.0848751172166437,4700,14.6,178.05,0.00205094151092064,0.0354095575692109,14.3,14.9,174.8,181.3
0.0848751172166437,4725,10.3,198.5,0.00205094151092064,0.0407146097989041,10,10.6,195.3,201.7
0.0848751172166437,4750,7.15,220.15,0.00205094151092064,0.0459916668997478,6.9,7.4,217,223.3
0.0848751172166437,4800,3.35,267.1,0.00205094151092064,0.0564629667670433,3.2,3.5,263.6,270.6
0.0848751172166437,4900,0.75,363.8,0.00205094151092064,0.0770822539697789,0.65,0.85,360.3,367.3
0.0848751172166437,5000,0.225,462.8,0.00205094151092064,0.0972849612872984,0.15,0.3,459.3,466.3
0.0958267452445978,3790,751.95,6.45,0.00264629404742221,-0.179682468875911,748.7,755.2,6.3,6.6
0.0958267452445978,3800,741.8,6.55,0.00264629404742221,-0.177047421237906,738.3,745.3,6.4,6.7
0.0958267452445978,3810,732.45,6.75,0.00264629404742221,-0.174419298831636,729,735.9,6.6,6.9
0.0958267452445978,3820,722.25,6.95,0.00264629404742221,-0.171798065351762,718.9,725.6,6.8,7.1
0.0958267452445978,3830,712.45,7.05,0.00264629404742221,-0.169183684777691,709.3,715.6,6.9,7.2
0.0958267452445978,3840,702.8,7.25,0.00264629404742221,-0.16657612137061,699.6,706,7.1,7.4
0.0958267452445978,3850,692.8,7.45,0.00264629404742221,-0.163975339670553,689.4,696.2,7.3,7.6
0.0958267452445978,3860,682.95,7.65,0.00264629404742221,-0.161381304493506,679.5,686.4,7.5,7.8
0.0958267452445978,3870,673.4,7.85,0.00264629404742221,-0.158793980928555,670.2,676.6,7.7,8
0.0958267452445978,3875,668.5,8,0.00264629404742221,-0.157502825164936,665.3,671.7,7.8,8.2
0.0958267452445978,3880,663.6,8.1,0.00264629404742221,-0.156213334335064,660.4,666.8,7.9,8.3
0.0958267452445978,3890,653.75,8.3,0.00264629404742221,-0.153639330339891,650.7,656.8,8.1,8.5
0.0958267452445978,3900,644.3,8.55,0.00264629404742221,-0.151071934834645,640.9,647.7,8.4,8.7
0.0958267452445978,3910,634.4,8.8,0.00264629404742221,-0.148511113972972,631.3,637.5,8.6,9
0.0958267452445978,3925,619.7,9.2,0.00264629404742221,-0.144682136735874,616.7,622.7,9,9.4
0.0958267452445978,3930,614.7,9.35,0.00264629404742221,-0.143409062089076,611.6,617.8,9.2,9.5
0.0958267452445978,3940,605.1,9.65,0.00264629404742221,-0.140867764660404,602.1,608.1,9.5,9.8
0.0958267452445978,3950,595.4,9.95,0.00264629404742221,-0.138332909057215,592.4,598.4,9.8,10.1
0.0958267452445978,3960,585.9,10.25,0.00264629404742221,-0.135804462703857,583.1,588.7,10.1,10.4
0.0958267452445978,3975,571.3,10.75,0.00264629404742221,-0.132023739863951,568.4,574.2,10.6,10.9
0.0958267452445978,3990,556.8,11.3,0.00264629404742221,-0.128257257068474,553.9,559.7,11.1,11.5
0.0958267452445978,4000,547.5,11.7,0.00264629404742221,-0.125754126850355,544.3,550.7,11.5,11.9
0.0958267452445978,4010,537.6,12.1,0.00264629404742221,-0.123257246651768,534.8,540.4,11.9,12.3
0.0958267452445978,4025,523.3,12.7,0.00264629404742221,-0.119523577099719,519.9,526.7,12.5,12.9
0.0958267452445978,4040,508.9,13.4,0.00264629404742221,-0.115803795997187,506.1,511.7,13.2,13.6
0.0958267452445978,4050,499.25,13.8,0.00264629404742221,-0.113331606851798,496.3,502.2,13.6,14
0.0958267452445978,4060,490.25,14.3,0.00264629404742221,-0.110865514356605,487.2,493.3,14.1,14.5
0.0958267452445978,4070,480.45,14.9,0.00264629404742221,-0.108405488515742,477.7,483.2,14.7,15.1
0.0958267452445978,4075,475.75,15.1,0.00264629404742221,-0.10717774127742,472.4,479.1,14.9,15.3
0.0958267452445978,4080,470.8,15.4,0.00264629404742221,-0.105951499554176,467.9,473.7,15.2,15.6
0.0958267452445978,4090,461.25,16,0.00264629404742221,-0.103503517915535,458.2,464.3,15.8,16.2
0.0958267452445978,4100,452.05,16.6,0.00264629404742221,-0.101061514259984,449.2,454.9,16.4,16.8
0.0958267452445978,4110,442.7,17.2,0.00264629404742221,-0.0986254594621027,439.8,445.6,17,17.4
0.0958267452445978,4120,433.3,17.85,0.00264629404742221,-0.0961953246088109,430.4,436.2,17.6,18.1
0.0958267452445978,4125,428.65,18.2,0.00264629404742221,-0.0949824681836017,425.7,431.6,18,18.4
0.0958267452445978,4130,424.05,18.5,0.00264629404742221,-0.0937710809973045,421.2,426.9,18.3,18.7
0.0958267452445978,4140,414.65,19.25,0.00264629404742221,-0.0913527001330229,411.6,417.7,19,19.5
0.0958267452445978,4150,405.55,20,0.00264629404742221,-0.0889401537276391,402.7,408.4,19.8,20.2
0.0958267452445978,4160,396.3,20.8,0.00264629404742221,-0.086533413697074,393.4,399.2,20.6,21
0.0958267452445978,4170,387.45,21.6,0.00264629404742221,-0.0841324521595359,384.3,390.6,21.4,21.8
0.0958267452445978,4175,382.95,22.05,0.00264629404742221,-0.0829341296674272,379.8,386.1,21.8,22.3
0.0958267452445978,4180,378.4,22.45,0.00264629404742221,-0.081737241433581,375.5,381.3,22.2,22.7
0.0958267452445978,4190,369.4,23.35,0.00264629404742221,-0.0793477540361995,366.2,372.6,23.1,23.6
0.0958267452445978,4200,360.35,24.25,0.00264629404742221,-0.0769639626809234,357.1,363.6,24,24.5
0.0958267452445978,4210,351.2,25.25,0.00264629404742221,-0.0745858402759559,348.1,354.3,25,25.5
0.0958267452445978,4220,342.4,26.25,0.00264629404742221,-0.0722133599223255,339.2,345.6,26,26.5
0.0958267452445978,4225,337.6,26.8,0.00264629404742221,-0.0710292271611088,334.6,340.6,26.5,27.1
0.0958267452445978,4230,333.3,27.35,0.00264629404742221,-0.0698464949120593,330.3,336.3,27.1,27.6
0.0958267452445978,4240,324.25,28.45,0.00264629404742221,-0.0674852187263795,321.3,327.2,28.2,28.7
0.0958267452445978,4245,319.9,29.05,0.00264629404742221,-0.0663066682069353,317,322.8,28.8,29.3
0.0958267452445978,4250,315.5,29.6,0.00264629404742221,-0.0651295050339204,312.4,318.6,29.3,29.9
0.0958267452445978,4255,311.15,30.2,0.00264629404742221,-0.0639537259449085,308.1,314.2,29.9,30.5
0.0958267452445978,4260,306.8,30.8,0.00264629404742221,-0.0627793276889669,303.8,309.8,30.5,31.1
0.0958267452445978,4265,302.4,31.45,0.00264629404742221,-0.0616063070266035,299.4,305.4,31.2,31.7
0.0958267452445978,4270,298.05,32.1,0.00264629404742221,-0.0604346607297128,295.1,301,31.8,32.4
0.0958267452445978,4275,293.5,32.7,0.00264629404742221,-0.0592643855815223,290.7,296.3,32.4,33
0.0958267452445978,4290,280.7,34.7,0.00264629404742221,-0.0557617550303203,277.8,283.6,34.4,35
0.0958267452445978,4300,272.25,36.2,0.00264629404742221,-0.0534334652707291,269.3,275.2,35.9,36.5
0.0958267452445978,4305,267.85,36.9,0.00264629404742221,-0.0522713500905518,265.1,270.6,36.6,37.2
0.0958267452445978,4310,263.6,37.65,0.00264629404742221,-0.0511105838545896,260.8,266.4,37.4,37.9
0.0958267452445978,4315,259.35,38.4,0.00264629404742221,-0.0499511634348546,256.6,262.1,38.1,38.7
0.0958267452445978,4320,255.15,39.2,0.00264629404742221,-0.048793085714227,252.4,257.9,38.9,39.5
0.0958267452445978,4325,251.05,40,0.00264629404742221,-0.0476363475864032,248.2,253.9,39.7,40.3
0.0958267452445978,4330,246.85,40.8,0.00264629404742221,-0.0464809459558475,244,249.7,40.5,41.1
0.0958267452445978,4335,242.7,41.6,0.00264629404742221,-0.0453268777377408,239.9,245.5,41.3,41.9
0.0958267452445978,4340,238.4,42.45,0.00264629404742221,-0.0441741398579324,235.6,241.2,42.2,42.7
0.0958267452445978,4350,230.25,44.2,0.00264629404742221,-0.0418726428696532,227.5,233,43.9,44.5
0.0958267452445978,4355,226.1,45.1,0.00264629404742221,-0.0407238776657798,223.4,228.8,44.8,45.4
0.0958267452445978,4360,222,46,0.00264629404742221,-0.039576430609303,219.3,224.7,45.7,46.3
0.0958267452445978,4365,217.95,46.9,0.00264629404742221,-0.0384302986786804,215.3,220.6,46.6,47.2
0.0958267452445978,4370,213.95,47.9,0.00264629404742221,-0.0372854788627472,211.3,216.6,47.6,48.2
0.0958267452445978,4375,209.85,48.8,0.00264629404742221,-0.0361419681606681,207.2,212.5,48.5,49.1
0.0958267452445978,4385,201.8,50.8,0.00264629404742221,-0.0338588621460996,199.2,204.4,50.5,51.1
0.0958267452445978,4390,197.85,51.85,0.00264629404742221,-0.0327192608831659,195.3,200.4,51.5,52.2
0.0958267452445978,4400,189.95,53.95,0.00264629404742221,-0.0304439470460304,187.4,192.5,53.6,54.3
0.0958267452445978,4405,186,55.05,0.00264629404742221,-0.0293082285821031,183.5,188.5,54.7,55.4
0.0958267452445978,4410,182.15,56.2,0.00264629404742221,-0.0281737985114913,179.7,184.6,55.9,56.5
0.0958267452445978,4420,174.45,58.5,0.00264629404742221,-0.0259087918806392,172,176.9,58.2,58.8
0.0958267452445978,4425,170.55,59.65,0.00264629404742221,-0.0247782095103531,168.1,173,59.3,60
0.0958267452445978,4430,166.7,60.85,0.00264629404742221,-0.0236489039132017,164.3,169.1,60.5,61.2
0.0958267452445978,4435,163,62.1,0.00264629404742221,-0.0225208722087031,160.6,165.4,61.8,62.4
0.0958267452445978,4440,159.2,63.35,0.00264629404742221,-0.0213941115261125,156.9,161.5,63,63.7
0.0958267452445978,4445,155.45,64.65,0.00264629404742221,-0.0202686190043781,153.1,157.8,64.3,65
0.0958267452445978,4450,151.75,65.95,0.00264629404742221,-0.0191443917920971,149.5,154,65.6,66.3
0.0958267452445978,4455,148.35,67.3,0.00264629404742221,-0.0180214270474733,146.5,150.2,67,67.6
0.0958267452445978,4460,144.75,68.6,0.00264629404742221,-0.0168997219382732,142.9,146.6,68.2,69
0.0958267452445978,4470,137.55,71.4,0.00264629404742221,-0.0146600793447685,135.7,139.4,71,71.8
0.0958267452445978,4475,134,72.9,0.00264629404742221,-0.0135421362434272,132.2,135.8,72.5,73.3
0.0958267452445978,4480,130.25,74.3,0.00264629404742221,-0.0124254415433522,129.7,130.8,73.9,74.7
0.0958267452445978,4485,126.75,75.9,0.00264629404742221,-0.0113099924594865,126.2,127.3,75.5,76.3
0.0958267452445978,4490,123.3,77.4,0.00264629404742221,-0.010195786216083,122.7,123.9,77,77.8
0.0958267452445978,4495,119.9,79,0.00264629404742221,-0.00908282004666239,119.3,120.5,78.6,79.4
0.0958267452445978,4500,116.5,80.6,0.00264629404742221,-0.00797109119397185,115.9,117.1,80.2,81
0.0958267452445978,4505,113.15,82.2,0.00264629404742221,-0.00686059690994473,112.6,113.7,81.8,82.6
0.0958267452445978,4510,109.9,83.9,0.00264629404742221,-0.00575133445565892,109.5,110.3,83.5,84.3
0.0958267452445978,4515,106.65,85.6,0.00264629404742221,-0.0046433011012972,106.2,107.1,85.2,86
0.0958267452445978,4520,103.4,87.4,0.00264629404742221,-0.00353649412610617,103,103.8,87,87.8
0.0958267452445978,4525,100.2,89.2,0.00264629404742221,-0.00243091081835648,99.8,100.6,88.8,89.6
0.0958267452445978,4530,97,91,0.00264629404742221,-0.00132654847530332,96.6,97.4,90.6,91.4
0.0958267452445978,4535,93.9,92.9,0.00264629404742221,-0.000223404403145977,93.5,94.3,92.5,93.3
0.0958267452445978,4540,90.8,94.8,0.00264629404742221,0.00087852408301078,90.4,91.2,94.4,95.2
0.0958267452445978,4545,87.8,96.8,0.00264629404742221,0.00197923965919627,87.4,88.2,96.4,97.2
0.0958267452445978,4550,84.8,98.75,0.00264629404742221,0.00307874499261312,84.4,85.2,98.3,99.2
0.0958267452445978,4555,81.85,100.85,0.00264629404742221,0.00417704274167567,81.4,82.3,100.4,101.3
0.0958267452445978,4560,78.9,102.95,0.00264629404742221,0.0052741355560487,78.5,79.3,102.5,103.4
0.0958267452445978,4565,76.1,105.05,0.00264629404742221,0.00637002607668595,75.7,76.5,104.6,105.5
0.0958267452445978,4570,73.3,107.3,0.00264629404742221,0.00746471693586745,72.9,73.7,106.7,107.9
0.0958267452445978,4575,70.5,109.5,0.00264629404742221,0.00855821075723871,70.1,70.9,108.9,110.1
0.0958267452445978,4580,67.8,111.8,0.00264629404742221,0.00965051015584762,67.4,68.2,111.2,112.4
0.0958267452445978,4585,65.2,114.15,0.00264629404742221,0.0107416177381822,64.8,65.6,113.6,114.7
0.0958267452445978,4590,62.6,116.6,0.00264629404742221,0.0118315361022079,62.2,63,116.1,117.1
0.0958267452445978,4600,57.6,121.4,0.00264629404742221,0.0140078155248034,57.2,58,119.2,123.6
0.0958267452445978,4605,55.15,124.1,0.00264629404742221,0.0150941817370242,54.8,55.5,121.8,126.4
0.0958267452445978,4610,52.8,126.7,0.00264629404742221,0.0161793690383111,52.4,53.2,124.4,129
0.0958267452445978,4620,48.25,132.1,0.00264629404742221,0.0183462171234016,47.9,48.6,129.7,134.5
0.0958267452445978,4625,46.05,134.95,0.00264629404742221,0.0194278829941426,45.7,46.4,132.6,137.3
0.0958267452445978,4630,43.95,137.75,0.00264629404742221,0.0205083801278967,43.6,44.3,135.3,140.2
0.0958267452445978,4635,41.85,140.8,0.00264629404742221,0.0215877110475725,41.5,42.2,138.3,143.3
0.0958267452445978,4640,39.9,143.65,0.00264629404742221,0.022665878267918,39.6,40.2,141.1,146.2
0.0958267452445978,4645,37.95,146.8,0.00264629404742221,0.0237428842955559,37.6,38.3,144.3,149.3
0.0958267452445978,4650,36.1,149.85,0.00264629404742221,0.024818731629019,35.8,36.4,147.3,152.4
0.0958267452445978,4655,34.3,153.15,0.00264629404742221,0.0258934227587844,34,34.6,150.4,155.9
0.0958267452445978,4660,32.55,156.3,0.00264629404742221,0.0269669601673085,32.2,32.9,153.6,159
0.0958267452445978,4665,30.9,159.55,0.00264629404742221,0.0280393463290613,30.6,31.2,156.8,162.3
0.0958267452445978,4670,29.3,162.95,0.00264629404742221,0.02911058371056,29,29.6,160.2,165.7
0.0958267452445978,4675,27.7,166.4,0.00264629404742221,0.0301806747704044,27.4,28,163.6,169.2
0.0958267452445978,4680,26.25,169.95,0.00264629404742221,0.0312496219593094,25.9,26.6,167.1,172.8
0.0958267452445978,4685,24.8,173.55,0.00264629404742221,0.0323174277201395,24.5,25.1,170.5,176.6
0.0958267452445978,4690,23.5,177.2,0.00264629404742221,0.0333840944879421,23.2,23.8,174.2,180.2
0.0958267452445978,4695,22.15,180.95,0.00264629404742221,0.0344496246899803,21.9,22.4,177.8,184.1
0.0958267452445978,4700,20.9,184.65,0.00264629404742221,0.035514020745767,20.6,21.2,181.5,187.8
0.0958267452445978,4705,19.7,188.2,0.00264629404742221,0.036577285067097,19.4,20,185.3,191.1
0.0958267452445978,4710,18.6,192.05,0.00264629404742221,0.0376394200580803,18.3,18.9,189.1,195
0.0958267452445978,4715,17.5,196,0.00264629404742221,0.038700428115175,17.2,17.8,193,199
0.0958267452445978,4720,16.45,200.1,0.00264629404742221,0.0397603116272181,16.2,16.7,196.9,203.3
0.0958267452445978,4725,15.45,204,0.00264629404742221,0.0408190729754601,15.2,15.7,200.9,207.1
0.0958267452445978,4730,14.55,208.3,0.00264629404742221,0.0418767145335956,14.3,14.8,205.2,211.4
0.0958267452445978,4735,13.65,212.35,0.00264629404742221,0.0429332386677955,13.4,13.9,209.3,215.4
0.0958267452445978,4740,12.85,216.65,0.00264629404742221,0.0439886477367393,12.6,13.1,213.5,219.8
0.0958267452445978,4745,12.05,221,0.00264629404742221,0.0450429440916453,11.8,12.3,218,224
0.0958267452445978,4750,11.3,225.15,0.00264629404742221,0.0460961300763039,11.1,11.5,222.2,228.1
0.0958267452445978,4755,10.6,229.2,0.00264629404742221,0.0471482080271076,10.4,10.8,226,232.4
0.0958267452445978,4760,9.9,233.65,0.00264629404742221,0.0481991802730826,9.7,10.1,230.6,236.7
0.0958267452445978,4765,9.3,237.95,0.00264629404742221,0.0492490491359196,9.1,9.5,235.2,240.7
0.0958267452445978,4770,8.7,242.45,0.00264629404742221,0.0502978169300039,8.5,8.9,239.4,245.5
0.0958267452445978,4775,8.1,246.9,0.00264629404742221,0.0513454859624476,7.9,8.3,243.9,249.9
0.0958267452445978,4780,7.6,251.4,0.00264629404742221,0.0523920585331186,7.4,7.8,248.4,254.4
0.0958267452445978,4790,6.6,260.45,0.00264629404742221,0.054481923452578,6.4,6.8,257.4,263.5
0.0958267452445978,4800,5.8,269.7,0.00264629404742221,0.0565674299435993,5.6,6,268.6,270.8
0.0958267452445978,4810,5.05,278.95,0.00264629404742221,0.058648596147424,4.9,5.2,275.8,282.1
0.0958267452445978,4820,4.4,288.3,0.00264629404742221,0.060725440092263,4.2,4.6,285.4,291.2
0.0958267452445978,4825,4.15,293,0.00264629404742221,0.0617622468207033,4,4.3,290.1,295.9
0.0958267452445978,4840,3.35,307.25,0.00264629404742221,0.0648662327582945,3.2,3.5,304.3,310.2
0.0958267452445978,4850,2.95,316.7,0.00264629404742221,0.0669302169791459,2.8,3.1,313.6,319.8
0.0958267452445978,4860,2.525,326.55,0.00264629404742221,0.0689899499421566,2.4,2.65,323.4,329.7
0.0958267452445978,4875,2.075,341,0.00264629404742221,0.0720716164795645,1.95,2.2,338,344
0.0958267452445978,4900,1.5,365.35,0.00264629404742221,0.0771867171463349,1.4,1.6,362.3,368.4
0.0958267452445978,4950,0.775,414.5,0.00264629404742221,0.087339088610353,0.7,0.85,411.3,417.7
0.0958267452445978,5000,0.425,464.25,0.00264629404742221,0.0973894244638544,0.35,0.5,460.8,467.7
0.0958267452445978,5050,0.275,513.95,0.00264629404742221,0.107339755317022,0.2,0.35,510.6,517.3
0.0958267452445978,5100,0.175,563.6,0.00264629404742221,0.117192051760034,0.1,0.25,560,567.2
0.0958267452445978,5200,0.1,663.45,0.00264629404742221,0.136610137617136,0.05,0.15,659.7,667.2
0.114992094293517,3750,791.85,7.85,0.00328754668151551,-0.190030736231035,788.3,795.4,7.7,8
0.114992094293517,3800,742.85,8.9,0.00328754668151551,-0.176785509481014,739.6,746.1,8.7,9.1
0.114992094293517,3850,694.5,10.15,0.00328754668151551,-0.163713427913661,691,698,10,10.3
0.114992094293517,3900,646.1,11.7,0.00328754668151551,-0.150810023077753,642.6,649.6,11.5,11.9
0.114992094293517,3950,597.7,13.6,0.00328754668151551,-0.138070997300324,594.6,600.8,13.4,13.8
0.114992094293517,4000,550,15.95,0.00328754668151551,-0.125492215093464,546.9,553.1,15.7,16.2
0.114992094293517,4050,503.4,18.85,0.00328754668151551,-0.113069695094906,500.2,506.6,18.6,19.1
0.114992094293517,4100,456.9,22.3,0.00328754668151551,-0.100799602503092,453.5,460.3,22,22.6
0.114992094293517,4125,433.95,24.3,0.00328754668151551,-0.09472055642671,430.9,437,24,24.6
0.114992094293517,4150,411.25,26.5,0.00328754668151551,-0.0886782419707473,408.2,414.3,26.2,26.8
0.114992094293517,4175,388.75,29,0.00328754668151551,-0.0826722179105354,385.7,391.8,28.7,29.3
0.114992094293517,4200,366.25,31.65,0.00328754668151551,-0.0767020509240317,363.4,369.1,31.3,32
0.114992094293517,4225,344.35,34.6,0.00328754668151551,-0.0707673154042171,341.4,347.3,34.3,34.9
0.114992094293517,4250,322.65,37.85,0.00328754668151551,-0.0648675932770288,319.7,325.6,37.5,38.2
0.114992094293517,4260,313.95,39.2,0.00328754668151551,-0.0625174159320752,311,316.9,38.9,39.5
0.114992094293517,4270,305.4,40.6,0.00328754668151551,-0.0601727489728211,302.5,308.3,40.3,40.9
0.114992094293517,4275,301.15,41.4,0.00328754668151551,-0.0590024738246307,298.3,304,41.1,41.7
0.114992094293517,4280,296.85,42.1,0.00328754668151551,-0.0578335666196488,294,299.7,41.8,42.4
0.114992094293517,4290,288.4,43.6,0.00328754668151551,-0.0554998432734286,285.6,291.2,43.3,43.9
0.114992094293517,4300,279.95,45.2,0.00328754668151551,-0.0531715535138375,277.2,282.7,44.9,45.5
0.114992094293517,4310,271.55,46.9,0.00328754668151551,-0.0508486720976979,268.8,274.3,46.6,47.2
0.114992094293517,4320,263.25,48.5,0.00328754668151551,-0.0485311739573354,260.5,266,48.2,48.8
0.114992094293517,4325,259.1,49.4,0.00328754668151551,-0.0473744358295117,256.4,261.8,49.1,49.7
0.114992094293517,4330,255,50.3,0.00328754668151551,-0.0462190341989558,252.3,257.7,50,50.6
0.114992094293517,4340,246.85,52.1,0.00328754668151551,-0.0439122281010408,244.2,249.5,51.8,52.4
0.114992094293517,4350,238.8,54,0.00328754668151551,-0.0416107311127616,236.3,241.3,53.7,54.3
0.114992094293517,4360,230.6,55.9,0.00328754668151551,-0.0393145188524113,228,233.2,55.6,56.2
