TimeToExpiration,Strike,logStrike,sigma_ask,sigma_bid,open_interest_ask,open_interest_bid,open_interest_weight,sigma_target
0.0848751172166437,4550,0.00297428181605703,0.153333110809326,0.151840295791626,0,0,0,0.152586703300476
0.0848751172166437,4560,0.00516967237949263,0.151138401031494,0.149450721740723,0,0,0,0.150294561386108
0.0848751172166437,4570,0.00736025375931142,0.148765096664429,0.147230920791626,0,0,0,0.147998008728027
0.0848751172166437,4575,0.00845374758068258,0.147601690292359,0.146060733795166,0,0,0,0.146831212043762
0.0848751172166437,4580,0.00954604697929162,0.146525259017944,0.144976282119751,0,0,0,0.145750770568847
0.0848751172166437,4590,0.0117270729256518,0.144240674972534,0.142671432495117,0,0,0,0.143456053733826
0.0848751172166437,4600,0.0139033523482472,0.142095003128052,0.140499525070191,0,0,0,0.141297264099122
0.0848751172166437,4620,0.0182417539468455,0.137996950149536,0.136328077316284,0,0,0,0.13716251373291
0.0848751172166437,4625,0.0193234198175866,0.137079467773438,0.13538743019104,0,0,0,0.136233448982239
0.0848751172166437,4630,0.0204039169513407,0.136035194396973,0.134532375335693,0,0,0,0.135283784866333
0.0848751172166437,4640,0.022561415091362,0.134203586578369,0.132649803161621,0,0,0,0.133426694869995
0.0848751172166437,4650,0.024714268452463,0.132513332366943,0.130899505615234,0,0,0,0.131706418991088
0.0848751172166437,4660,0.0268624969907525,0.130982799530029,0.129298944473267,0,0,0,0.130140872001648
0.0848751172166437,4670,0.0290061205340039,0.129388113021851,0.127621307373047,0,0,0,0.128504710197449
0.0848751172166437,4675,0.0300762115938484,0.128501720428467,0.126947479248047,0,0,0,0.127724599838257
0.0848751172166437,4700,0.0354095575692109,0.125409870147705,0.123609266281128,0,0,0,0.124509568214416
0.0848751172166437,4725,0.0407146097989041,0.123027296066284,0.120876941680908,0,0,0,0.121952118873596
0.0848751172166437,4750,0.0459916668997478,0.121104583740234,0.118902635574341,0,0,0,0.120003609657287
0.0848751172166437,4800,0.0564629667670433,0.118908681869507,0.116769390106201,0,0,0,0.117839035987854
0.0848751172166437,4900,0.0770822539697789,0.121128187179566,0.116801195144653,0,0,0,0.11896469116211
0.0848751172166437,5000,0.0972849612872984,0.130407981872559,0.12131046295166,0,0,0,0.12585922241211
0.0958267452445978,3790,-0.179682468875911,0.329158382415772,0.326342525482179,26,26,6.65990856713988e-06,0.327750453948976
0.0958267452445978,3800,-0.177047421237906,0.326056089401246,0.323290462493897,1340,1340,0.000343241441537209,0.324673275947571
0.0958267452445978,3810,-0.174419298831636,0.323823881149293,0.321130504608155,44,44,1.12706144982367e-05,0.322477192878724
0.0958267452445978,3820,-0.171798065351762,0.321533880233766,0.318909435272218,45,45,1.15267648277421e-05,0.320221657752992
0.0958267452445978,3830,-0.169183684777691,0.318342103958131,0.315763006210328,44,44,1.12706144982367e-05,0.317052555084229
0.0958267452445978,3840,-0.16657612137061,0.315963430404664,0.313448543548585,28,28,7.17220922615064e-06,0.314705986976624
0.0958267452445978,3850,-0.163975339670553,0.313532104492188,0.311078691482545,720,720,0.000184428237243874,0.312305397987367
0.0958267452445978,3860,-0.161381304493506,0.31104986190796,0.308655395507813,17,17,4.35455560159146e-06,0.309852628707887
0.0958267452445978,3870,-0.158793980928555,0.308518333435059,0.306180467605592,121,121,3.0994189870151e-05,0.307349400520325
0.0958267452445978,3875,-0.157502825164936,0.307994184494019,0.304924154281617,121,121,3.0994189870151e-05,0.306459169387818
0.0958267452445978,3880,-0.156213334335064,0.306689939498902,0.303655548095704,34,34,8.70911120318292e-06,0.305172743797303
0.0958267452445978,3890,-0.153639330339891,0.304047298431397,0.3010821723938,53,53,1.35759674637851e-05,0.302564735412598
0.0958267452445978,3900,-0.151071934834645,0.301360130310059,0.299193344116212,451,451,0.000115523798606926,0.300276737213136
0.0958267452445978,3910,-0.148511113972972,0.299327306747437,0.296510734558106,92,92,2.3565830314495e-05,0.297919020652772
0.0958267452445978,3925,-0.144682136735874,0.295801658630372,0.293092117309571,1089,1089,0.000278947708831359,0.294446887969972
0.0958267452445978,3930,-0.143409062089076,0.294375133514405,0.292370510101319,55,55,1.40882681227959e-05,0.293372821807862
0.0958267452445978,3940,-0.140867764660404,0.292139577865601,0.290187883377076,55,55,1.40882681227959e-05,0.291163730621338
0.0958267452445978,3950,-0.138332909057215,0.289835386276246,0.287934131622315,540,540,0.000138321177932905,0.288884758949281
0.0958267452445978,3960,-0.135804462703857,0.287464952468873,0.285611858367921,46,46,1.17829151572475e-05,0.286538405418397
0.0958267452445978,3975,-0.132023739863951,0.284084815979005,0.282304296493531,472,472,0.000120902955526539,0.283194556236268
0.0958267452445978,3990,-0.128257257068474,0.281111459732056,0.278832588195801,122,122,3.12503401996564e-05,0.279972023963929
0.0958267452445978,4000,-0.125754126850355,0.279020261764527,0.276804151535035,579,579,0.000148311040783615,0.277912206649781
0.0958267452445978,4010,-0.123257246651768,0.276845865249635,0.274689311981202,34,34,8.70911120318292e-06,0.275767588615419
0.0958267452445978,4025,-0.119523577099719,0.27343487739563,0.271362228393555,104,104,2.66396342685595e-05,0.272398552894592
0.0958267452445978,4040,-0.115803795997187,0.270346794128419,0.268359375000001,70,70,1.79305230653766e-05,0.26935308456421
0.0958267452445978,4050,-0.113331606851798,0.267855310440064,0.265916643142701,495,495,0.000126794413105163,0.266885976791382
0.0958267452445978,4060,-0.110865514356605,0.26576289176941,0.263877077102662,64,64,1.63936210883443e-05,0.264819984436036
0.0958267452445978,4070,-0.108405488515742,0.264034252166749,0.262204236984254,74,74,1.89551243833981e-05,0.263119244575502
0.0958267452445978,4075,-0.10717774127742,0.262678384780884,0.260869569778443,80,80,2.04920263604304e-05,0.261773977279664
0.0958267452445978,4080,-0.105951499554176,0.261750087738038,0.259967317581177,57,57,1.46005687818067e-05,0.260858702659608
0.0958267452445978,4090,-0.103503517915535,0.259812269210816,0.25807936668396,283,283,7.24905432500226e-05,0.258945817947388
0.0958267452445978,4100,-0.101061514259984,0.257769708633423,0.256083927154542,1247,1247,0.000319419460893209,0.256926817893983
0.0958267452445978,4110,-0.0986254594621027,0.255626230239869,0.253985080718995,81,81,2.07481766899358e-05,0.254805655479432
0.0958267452445978,4120,-0.0961953246088109,0.253782596588135,0.251786470413208,142,142,3.6373346789764e-05,0.252784533500672
0.0958267452445978,4125,-0.0949824681836017,0.252621507644654,0.251046772003174,322,322,8.24804061007324e-05,0.251834139823914
0.0958267452445978,4130,-0.0937710809973045,0.251437282562256,0.249882307052613,46,46,1.17829151572475e-05,0.250659794807434
0.0958267452445978,4140,-0.0913527001330229,0.249754238128663,0.247864284515381,59,59,1.51128694408174e-05,0.248809261322022
0.0958267452445978,4150,-0.0889401537276391,0.247577552795411,0.246106176376343,1137,1137,0.000291242924647617,0.246841864585877
0.0958267452445978,4160,-0.086533413697074,0.245654029846192,0.244222383499146,79,79,2.0235876030925e-05,0.244938206672669
0.0958267452445978,4170,-0.0841324521595359,0.243611736297608,0.242217607498169,188,188,4.81562619470115e-05,0.242914671897889
0.0958267452445978,4175,-0.0829341296674272,0.242889852523804,0.241171159744263,1306,1306,0.000334532330334026,0.242030506134033
0.0958267452445978,4180,-0.081737241433581,0.241792850494385,0.240095987319947,34,34,8.70911120318292e-06,0.240944418907166
0.0958267452445978,4190,-0.0793477540361995,0.239845428466797,0.238193187713624,134,134,3.43241441537209e-05,0.23901930809021
0.0958267452445978,4200,-0.0769639626809234,0.237773818969727,0.236163711547852,1497,1497,0.000383457043269554,0.23696876525879
0.0958267452445978,4210,-0.0745858402759559,0.23589454650879,0.234326524734498,26,26,6.65990856713988e-06,0.235110535621644
0.0958267452445978,4220,-0.0722133599223255,0.233882846832276,0.232354497909546,64,64,1.63936210883443e-05,0.233118672370911
0.0958267452445978,4225,-0.0710292271611088,0.233129348754883,0.231319265365601,262,262,6.71113863304096e-05,0.232224307060242
0.0958267452445978,4230,-0.0698464949120593,0.232039813995362,0.230550785064698,59,59,1.51128694408174e-05,0.23129529953003
0.0958267452445978,4240,-0.0674852187263795,0.23005747795105,0.228605470657349,53,53,1.35759674637851e-05,0.2293314743042
0.0958267452445978,4245,-0.0663066682069353,0.229158372879029,0.227724876403809,1,1,2.5615032950538e-07,0.228441624641419
0.0958267452445978,4250,-0.0651295050339204,0.228222436904908,0.226522874832154,602,602,0.000154202498362239,0.227372655868531
0.0958267452445978,4255,-0.0639537259449085,0.227250242233277,0.225571622848511,3,3,7.6845098851614e-07,0.226410932540894
0.0958267452445978,4260,-0.0627793276889669,0.22624231338501,0.224584016799927,40,40,1.02460131802152e-05,0.225413165092469
0.0958267452445978,4265,-0.0616063070266035,0.225199127197266,0.223834323883057,5,5,1.2807516475269e-06,0.224516725540161
0.0958267452445978,4270,-0.0604346607297128,0.224390153884888,0.222772283554078,44,44,1.12706144982367e-05,0.223581218719483
0.0958267452445978,4275,-0.0592643855815223,0.223274669647217,0.221675386428833,174,174,4.45701573339361e-05,0.222475028038025
0.0958267452445978,4290,-0.0557617550303203,0.220239553451539,0.218695583343506,333,333,8.52980597252916e-05,0.219467568397523
0.0958267452445978,4300,-0.0534334652707291,0.218449945449829,0.216942071914673,5789,5789,0.00148285425750665,0.217696008682251
0.0958267452445978,4305,-0.0522713500905518,0.217370014190674,0.215878829956055,32,32,8.19681054417216e-06,0.216624422073365
0.0958267452445978,4310,-0.0511105838545896,0.216252717971802,0.215023984909058,40,40,1.02460131802152e-05,0.21563835144043
0.0958267452445978,4315,-0.0499511634348546,0.215341033935547,0.213882751464844,47,47,1.20390654867529e-05,0.214611892700195
0.0958267452445978,4320,-0.048793085714227,0.214387388229371,0.212945280075074,29,29,7.42835955565602e-06,0.213666334152222
0.0958267452445978,4325,-0.0476363475864032,0.213392267227173,0.211965818405152,131,131,3.35556931652048e-05,0.212679042816163
0.0958267452445978,4330,-0.0464809459558475,0.212356090545655,0.210944814682007,1300,1300,0.000332995428356994,0.211650452613831
0.0958267452445978,4335,-0.0453268777377408,0.211279220581055,0.209882669448853,60,60,1.53690197703228e-05,0.210580945014954
0.0958267452445978,4340,-0.0441741398579324,0.210162000656128,0.209010400772095,79,79,2.0235876030925e-05,0.209586200714111
0.0958267452445978,4350,-0.0418726428696532,0.208258352279663,0.206904678344727,358,358,9.17018179629261e-05,0.207581515312195
0.0958267452445978,4355,-0.0407238776657798,0.207240343093872,0.205900259017945,8,8,2.04920263604304e-06,0.206570301055909
0.0958267452445978,4360,-0.039576430609303,0.206178674697876,0.204851760864258,128,128,3.27872421766887e-05,0.205515217781067
0.0958267452445978,4365,-0.0384302986786804,0.20507363319397,0.203759469985962,36,36,9.22141186219368e-06,0.204416551589966
0.0958267452445978,4370,-0.0372854788627472,0.204142150878907,0.202840824127198,106,106,2.71519349275703e-05,0.203491487503053
0.0958267452445978,4375,-0.0361419681606681,0.202949056625367,0.201659679412842,69,69,1.76743727358712e-05,0.202304368019105
0.0958267452445978,4385,-0.0338588621460996,0.200856342315674,0.199590568542481,10,10,2.5615032950538e-06,0.200223455429077
0.0958267452445978,4390,-0.0327192608831659,0.199949398040772,0.198485946655274,29,29,7.42835955565602e-06,0.199217672348023
0.0958267452445978,4400,-0.0304439470460304,0.19778136253357,0.196343097686768,1622,1622,0.000415475834457727,0.197062230110169
0.0958267452445978,4405,-0.0293082285821031,0.196727724075318,0.195301570892334,20,20,5.1230065901076e-06,0.196014647483826
0.0958267452445978,4410,-0.0281737985114913,0.195624952316285,0.194412660598755,144,144,3.68856474487747e-05,0.19501880645752
0.0958267452445978,4420,-0.0259087918806392,0.193470993041993,0.192277822494507,40,40,1.02460131802152e-05,0.19287440776825
0.0958267452445978,4425,-0.0247782095103531,0.192416801452637,0.191035261154175,70,70,1.79305230653766e-05,0.191726031303406
0.0958267452445978,4430,-0.0236489039132017,0.191310577392578,0.189939241409302,102,102,2.61273336095488e-05,0.19062490940094
0.0958267452445978,4435,-0.0225208722087031,0.190152311325074,0.188985357284546,49,49,1.25513661457636e-05,0.18956883430481
0.0958267452445978,4440,-0.0213941115261125,0.189134960174561,0.187782964706421,94,94,2.40781309735057e-05,0.188458962440491
0.0958267452445978,4445,-0.0202686190043781,0.188062734603882,0.186719856262207,39,39,9.98986285070982e-06,0.187391295433045
0.0958267452445978,4450,-0.0191443917920971,0.186935548782349,0.18560136795044,1825,1825,0.000467474351347319,0.186268458366394
0.0958267452445978,4455,-0.0180214270474733,0.185753240585327,0.184616794586182,18,18,4.61070593109684e-06,0.185185017585755
0.0958267452445978,4460,-0.0168997219382732,0.184703779220581,0.183197498321533,38,38,9.73371252120444e-06,0.183950638771057
0.0958267452445978,4470,-0.0146600793447685,0.182431020736695,0.180941514968872,52,52,1.33198171342798e-05,0.181686267852784
0.0958267452445978,4475,-0.0135421362434272,0.181392288208008,0.179910526275635,147,147,3.76540984372909e-05,0.180651407241821
0.0958267452445978,4480,-0.0124254415433522,0.18010853767395,0.178633937835694,3600,3600,0.000922141186219368,0.179371237754822
0.0958267452445978,4485,-0.0113099924594865,0.179132223129273,0.177664432525635,71,71,1.8186673394882e-05,0.178398327827454
0.0958267452445978,4490,-0.010195786216083,0.177909984588623,0.176448431015015,18,18,4.61070593109684e-06,0.177179207801819
0.0958267452445978,4495,-0.00908282004666239,0.176807432174683,0.175351648330689,52,52,1.33198171342798e-05,0.176079540252686
0.0958267452445978,4500,-0.00797109119397185,0.175640563964844,0.17419002532959,946,946,0.00024231821171209,0.174915294647217
0.0958267452445978,4505,-0.00686059690994473,0.174408683776856,0.172962856292725,18,18,4.61070593109684e-06,0.173685770034791
0.0958267452445978,4510,-0.00575133445565892,0.17328577041626,0.171849517822266,4,43,6.01953274337643e-06,0.172567644119263
0.0958267452445978,4515,-0.0046433011012972,0.172105884552002,0.170667886734009,39,39,9.98986285070982e-06,0.171386885643005
0.0958267452445978,4520,-0.00353649412610617,0.171018886566162,0.169596395492554,20,22,5.37915691961298e-06,0.170307641029358
0.0958267452445978,4525,-0.00243091081835648,0.16987042427063,0.168453931808472,5,1,7.6845098851614e-07,0.169162178039551
0.0958267452445978,4530,-0.00132654847530332,0.168650550842285,0.167239427566529,11,26,4.73878109584953e-06,0.167944989204407
0.0958267452445978,4535,-0.000223404403145977,0.167536668777466,0.166130304336548,9,48,7.30028439090333e-06,0.166833486557007
0.0958267452445978,4540,0.00087852408301078,0.166348543167114,0.1649462890625,225,73,3.81663990963016e-05,0.165647416114807
0.0958267452445978,4545,0.00197923965919627,0.165263366699219,0.16386456489563,10,4,1.79305230653766e-06,0.164563965797424
0.0958267452445978,4550,0.00307874499261312,0.164101114273072,0.162671527862549,2833,2833,0.000725673883488742,0.16338632106781
0.0958267452445978,4555,0.00417704274167567,0.163039064407349,0.161466207504273,3,21,3.07380395406456e-06,0.162252635955811
0.0958267452445978,4560,0.0052741355560487,0.161717920303345,0.160325260162354,7,31,4.86685626060222e-06,0.16102159023285
0.0958267452445978,4565,0.00637002607668595,0.160673332214356,0.159236917495728,23,23,5.89145757862374e-06,0.159955124855042
0.0958267452445978,4570,0.00746471693586745,0.15954574584961,0.158105459213257,61,61,1.56251700998282e-05,0.158825602531434
0.0958267452445978,4575,0.00855821075723871,0.158333101272583,0.156888046264649,11,11,2.81765362455918e-06,0.157610573768616
0.0958267452445978,4580,0.00965051015584762,0.157214307785034,0.15576358795166,7,7,1.79305230653766e-06,0.156488947868347
0.0958267452445978,4585,0.0107416177381822,0.156189098358154,0.15473180770874,8,8,2.04920263604304e-06,0.155460453033447
0.0958267452445978,4590,0.0118315361022079,0.155074491500855,0.153609600067139,34,34,8.70911120318292e-06,0.154342045783997
0.0958267452445978,4600,0.0140078155248034,0.152936449050903,0.151453218460083,1905,1905,0.000487966377707749,0.152194833755493
0.0958267452445978,4605,0.0150941817370242,0.151725053787232,0.15041766166687,39,39,9.98986285070982e-06,0.151071357727051
0.0958267452445978,4610,0.0161793690383111,0.15079047203064,0.149284257888794,42,42,1.0758313839226e-05,0.150037364959717
0.0958267452445978,4620,0.0183462171234016,0.148626804351807,0.147284307479859,120,120,3.07380395406456e-05,0.147955555915833
0.0958267452445978,4625,0.0194278829941426,0.147583646774292,0.146226997375488,241,241,6.17322294107966e-05,0.14690532207489
0.0958267452445978,4630,0.0205083801278967,0.146631307601929,0.145259332656861,16,16,4.09840527208608e-06,0.145945320129395
0.0958267452445978,4635,0.0215877110475725,0.145574016571045,0.144185104370117,14,14,3.58610461307532e-06,0.144879560470581
0.0958267452445978,4640,0.022665878267918,0.144607810974121,0.143401889801026,21,21,5.37915691961298e-06,0.144004850387573
0.0958267452445978,4645,0.0237428842955559,0.14373571395874,0.142308979034424,19,19,4.86685626060222e-06,0.143022346496582
0.0958267452445978,4650,0.024818731629019,0.142754831314087,0.141513748168945,162,162,4.14963533798716e-05,0.142134289741516
0.0958267452445978,4655,0.0258934227587844,0.141869621276856,0.140608835220337,103,103,2.63834839390542e-05,0.141239228248596
0.0958267452445978,4660,0.0269669601673085,0.141084480285645,0.139588708877564,29,29,7.42835955565602e-06,0.140336594581604
0.0958267452445978,4665,0.0280393463290613,0.14018762588501,0.138882923126221,0,0,0,0.139535274505615
0.0958267452445978,4670,0.02911058371056,0.139394130706787,0.138065042495728,33,33,8.45296087367754e-06,0.138729586601258
0.0958267452445978,4675,0.0301806747704044,0.138484811782837,0.137128896713257,958,958,0.000245392015666154,0.137806854248047
0.0958267452445978,4680,0.0312496219593094,0.137912998199463,0.136298723220825,55,55,1.40882681227959e-05,0.137105860710144
0.0958267452445978,4685,0.0323174277201395,0.136996088027954,0.135581951141358,7,7,1.79305230653766e-06,0.136289019584656
0.0958267452445978,4690,0.0333840944879421,0.136432437896729,0.134987087249756,143,143,3.66294971192694e-05,0.135709762573242
0.0958267452445978,4695,0.0344496246899803,0.135510139465332,0.134276399612427,32,32,8.19681054417216e-06,0.134893269538879
0.0958267452445978,4700,0.035514020745767,0.13495979309082,0.133442487716675,2845,2845,0.000728747687442806,0.134201140403748
0.0958267452445978,4705,0.036577285067097,0.134294261932373,0.132737512588501,56,56,1.43444184523013e-05,0.133515887260437
0.0958267452445978,4710,0.0376394200580803,0.133771114349365,0.132173461914063,1634,1634,0.000418549638411791,0.132972288131714
0.0958267452445978,4715,0.038700428115175,0.133131465911865,0.131488761901856,25,25,6.4037582376345e-06,0.13231011390686
0.0958267452445978,4720,0.0397603116272181,0.132367181777954,0.130958127975464,62,62,1.58813204293336e-05,0.131662654876709
0.0958267452445978,4725,0.0408190729754601,0.131757726669312,0.130305776596069,579,579,0.000148311040783615,0.13103175163269
0.0958267452445978,4730,0.0418767145335956,0.131319599151611,0.129823713302612,58,58,1.4856719111312e-05,0.130571656227112
0.0958267452445978,4735,0.0429332386677955,0.130764570236206,0.129220142364502,19,19,4.86685626060222e-06,0.129992356300354
0.0958267452445978,4740,0.0439886477367393,0.130400552749634,0.128806877136231,133,133,3.40679938242156e-05,0.129603714942932
0.0958267452445978,4745,0.0450429440916453,0.129922304153442,0.128274211883545,8,8,2.04920263604304e-06,0.129098258018494
0.0958267452445978,4750,0.0460961300763039,0.129320907592773,0.127956457138062,4436,4436,0.00113628286168587,0.128638682365418
0.0958267452445978,4755,0.0471482080271076,0.128936901092529,0.12752402305603,8,8,2.04920263604304e-06,0.12823046207428
0.0958267452445978,4760,0.0481991802730826,0.128434104919434,0.12696738243103,2,2,5.1230065901076e-07,0.127700743675232
0.0958267452445978,4765,0.0492490491359196,0.128179550170899,0.12665961265564,27,27,6.91605889664526e-06,0.127419581413269
0.0958267452445978,4770,0.0502978169300039,0.127814149856567,0.126235208511353,33,33,8.45296087367754e-06,0.12702467918396
0.0958267452445978,4775,0.0513454859624476,0.127328519821167,0.125683631896973,70,70,1.79305230653766e-05,0.12650607585907
0.0958267452445978,4780,0.0523920585331186,0.127134675979614,0.125425939559937,2,2,5.1230065901076e-07,0.126280307769776
0.0958267452445978,4790,0.054481923452578,0.126413555145264,0.124554347991943,14,14,3.58610461307532e-06,0.125483951568604
0.0958267452445978,4800,0.0565674299435993,0.126173439025879,0.124157161712647,288,288,7.37712948975495e-05,0.125165300369263
0.0958267452445978,4810,0.058648596147424,0.125501203536987,0.123850164413452,21,21,5.37915691961298e-06,0.124675683975219
0.0958267452445978,4820,0.060725440092263,0.125494070053101,0.123085651397705,382,382,9.78494258710552e-05,0.124289860725403
0.0958267452445978,4825,0.0617622468207033,0.125347843170166,0.123467960357666,10,10,2.5615032950538e-06,0.124407901763916
0.0958267452445978,4840,0.0648662327582945,0.124931421279907,0.122760705947876,14,14,3.58610461307532e-06,0.123846063613891
0.0958267452445978,4850,0.0669302169791459,0.125117788314819,0.122744035720825,470,470,0.000120390654867529,0.123930912017822
0.0958267452445978,4860,0.0689899499421566,0.124525775909424,0.122323455810547,12,12,3.07380395406456e-06,0.123424615859986
0.0958267452445978,4875,0.0720716164795645,0.12485860824585,0.122318716049194,36,36,9.22141186219368e-06,0.123588662147522
0.0958267452445978,4900,0.0771867171463349,0.125374851226807,0.122786340713501,165,165,4.22648043683877e-05,0.124080595970154
0.0958267452445978,4950,0.087339088610353,0.126887826919556,0.123648357391358,82,82,2.10043270194412e-05,0.125268092155457
0.0958267452445978,5000,0.0973894244638544,0.13030200958252,0.124988250732422,101,101,2.58711832800434e-05,0.127645130157471
0.0958267452445978,5050,0.107339755317022,0.136187267303467,0.128322324752808,103,103,2.63834839390542e-05,0.132254796028138
0.0958267452445978,5100,0.117192051760034,0.141989068984985,0.129942684173584,23,23,5.89145757862374e-06,0.135965876579284
0.0958267452445978,5200,0.136610137617136,0.154888563156128,0.140819501876831,16,16,4.09840527208608e-06,0.147854032516479
0.114992094293517,3750,-0.190030736231035,0.326416816711427,0.324039449691773,46,46,1.17829151572475e-05,0.3252281332016
0.114992094293517,3800,-0.176785509481014,0.315499734878541,0.312670507431031,1074,1074,0.000275105453888778,0.314085121154786
0.114992094293517,3850,-0.163713427913661,0.30411247253418,0.302223348617554,386,386,9.88740271890767e-05,0.303167910575867
0.114992094293517,3900,-0.150810023077753,0.293881206512452,0.291648778915406,193,193,4.94370135945384e-05,0.292764992713929
0.114992094293517,3950,-0.138070997300324,0.283730268478394,0.281756954193116,296,296,7.58204975335925e-05,0.282743611335755
0.114992094293517,4000,-0.125492215093464,0.274239082336426,0.272063293457032,990,990,0.000253588826210326,0.273151187896729
0.114992094293517,4050,-0.113069695094906,0.264891633987427,0.262973489761353,119,119,3.04818892111402e-05,0.26393256187439
0.114992094293517,4100,-0.100799602503092,0.255637121200562,0.253601255416871,1103,1103,0.000282533813444434,0.254619188308716
0.114992094293517,4125,-0.09472055642671,0.250992727279664,0.24907642364502,64,64,1.63936210883443e-05,0.250034575462342
0.114992094293517,4150,-0.0886782419707473,0.246367683410645,0.244562206268311,400,400,0.000102460131802152,0.245464944839478
0.114992094293517,4175,-0.0826722179105354,0.241983823776246,0.240282497406006,68,68,1.74182224063658e-05,0.241133160591126
0.114992094293517,4200,-0.0767020509240317,0.237473697662354,0.235598611831666,389,389,9.96424781775929e-05,0.23653615474701
0.114992094293517,4225,-0.0707673154042171,0.232793312072754,0.231273260116578,34,34,8.70911120318292e-06,0.232033286094666
0.114992094293517,4250,-0.0648675932770288,0.228381500244141,0.226701431274415,404,404,0.000103484733120174,0.227541465759278
0.114992094293517,4260,-0.0625174159320752,0.226357326507569,0.224946928024293,32,32,8.19681054417216e-06,0.225652127265931
0.114992094293517,4270,-0.0601727489728211,0.22444730758667,0.223065509796143,35,35,8.9652615326883e-06,0.223756408691407
0.114992094293517,4275,-0.0590024738246307,0.223673620223999,0.222306423187256,75,75,1.92112747129035e-05,0.222990021705627
0.114992094293517,4280,-0.0578335666196488,0.222639789581299,0.221285953521729,22,22,5.63530724911836e-06,0.221962871551514
0.114992094293517,4290,-0.0554998432734286,0.220702953338623,0.219375591278077,34,34,8.70911120318292e-06,0.22003927230835
0.114992094293517,4300,-0.0531715535138375,0.218855772018433,0.217554178237915,508,508,0.000130124367388733,0.218204975128174
0.114992094293517,4310,-0.0508486720976979,0.217087984085083,0.215811395645142,23,23,5.89145757862374e-06,0.216449689865113
0.114992094293517,4320,-0.0485311739573354,0.214972772598267,0.213719253540039,19,19,4.86685626060222e-06,0.214346013069153
0.114992094293517,4325,-0.0473744358295117,0.214073362350464,0.212831439971924,38,38,9.73371252120444e-06,0.213452401161194
0.114992094293517,4330,-0.0462190341989558,0.213138103485108,0.211907463073731,23,23,5.89145757862374e-06,0.21252278327942
0.114992094293517,4340,-0.0439122281010408,0.211161127090454,0.209952068328858,24,24,6.14760790812912e-06,0.210556597709656
0.114992094293517,4350,-0.0416107311127616,0.209241428375245,0.208053159713745,1240,1240,0.000317626408586671,0.208647294044495
0.114992094293517,4360,-0.0393145188524113,0.207175846099854,0.2060071849823,28,28,7.17220922615064e-06,0.206591515541077
0.114992094293517,4370,-0.0370235671058555,0.205157070159912,0.204007205963135,56,56,1.43444184523013e-05,0.204582138061524
0.114992094293517,4375,-0.0358800564037765,0.204281387329102,0.202950515747071,21,21,5.37915691961298e-06,0.203615951538086
0.114992094293517,4380,-0.0347378518249995,0.203176889419556,0.202044982910157,12,12,3.07380395406456e-06,0.202610936164856
0.114992094293517,4390,-0.0324573491262743,0.201227436065674,0.199926681518555,8,8,2.04920263604304e-06,0.200577058792115
0.114992094293517,4400,-0.0301820352891388,0.199118156433106,0.197836074829102,96,96,2.45904316325165e-05,0.198477115631104
0.114992094293517,4410,-0.0279118867545996,0.197029829025269,0.195946130752564,1,1,2.5615032950538e-07,0.196487979888917
0.114992094293517,4420,-0.0256468801237475,0.194955015182495,0.193707218170166,20,20,5.1230065901076e-06,0.194331116676331
0.114992094293517,4425,-0.0245162977534614,0.193853988647461,0.192614049911499,17,17,4.35455560159146e-06,0.19323401927948
0.114992094293517,4440,-0.0211321997692209,0.19081696510315,0.189599180221558,6,6,1.53690197703228e-06,0.190208072662354
0.114992094293517,4450,-0.0188824800352055,0.188567628860474,0.187363071441651,385,385,9.86178768595713e-05,0.187965350151063
0.114992094293517,4470,-0.0143981675878768,0.184365015029908,0.183014869689942,17,17,4.35455560159146e-06,0.183689942359925
0.114992094293517,4475,-0.0132802244865356,0.183151502609253,0.181975164413452,95,95,2.43342813030111e-05,0.182563333511353
0.114992094293517,4480,-0.0121635297864605,0.182056589126587,0.180884990692139,103,103,2.63834839390542e-05,0.181470789909363
0.114992094293517,4490,-0.00993387445919133,0.179880819320679,0.178717756271363,31,31,7.94066021466678e-06,0.179299287796021
0.114992094293517,4500,-0.00770917943708018,0.177661685943604,0.176505842208863,547,547,0.000140114230239443,0.177083764076233
0.114992094293517,4510,-0.00548942269876726,0.175555906295777,0.174378709793091,4,3,8.9652615326883e-07,0.174967308044434
0.114992094293517,4525,-0.00216899906146478,0.172139158248902,0.170995216369629,414,414,0.000106046236415227,0.171567187309266
0.114992094293517,4530,-0.00106463671841157,0.17115629196167,0.169974966049195,15,2,2.17727780079573e-06,0.170565629005432
0.114992094293517,4540,0.00114043583990229,0.168846340179444,0.167704868316651,23,23,5.89145757862374e-06,0.168275604248047
0.114992094293517,4550,0.00334065674950473,0.166614217758179,0.165472240447998,16,16,4.09840527208608e-06,0.166043229103088
0.114992094293517,4560,0.00553604731294041,0.164450960159302,0.163250513076782,9,10,2.43342813030111e-06,0.163850736618042
0.114992094293517,4580,0.0099124219127393,0.160394763946533,0.158909244537354,23,23,5.89145757862374e-06,0.159652004241943
0.114992094293517,4600,0.014269727281695,0.156077880859375,0.154733839035034,1319,1319,0.000337862284617596,0.155405859947204
0.114992094293517,4625,0.0196897947510343,0.151051073074341,0.149658908843994,34,34,8.70911120318292e-06,0.150354990959167
0.114992094293517,4650,0.0250806433859107,0.146391744613648,0.144925804138184,35,35,8.9652615326883e-06,0.145658774375916
